# lemma	p1sg	p3sg	pst1sg	pst3sg	nut	pass-prs	pass-pst	imp2sg ("-" = type-I default)
analysoida	analysoin	analysoi	analysoin	analysoi	analysoinut	analysoidaan	analysoitiin	analysoi	analysoivat	-	-	analysoinee
anastaa	-	-	anastin	anasti	-	anastetaan	anastettiin	-	-	-	-	anastanee
anastella	anastelen	anastelee	anastelin	anasteli	anastellut	anastellaan	anasteltiin	anastele	-	-	-	anastellee
anella	anelen	anelee	anelin	aneli	anellut	anellaan	aneltiin	anele	-	-	-	anellee
angstata	angstaan	angstaa	angstasin	angstasi	angstannut	angstataan	angstattiin	angstaa	angstaavat	angstatkaa	-	angstannee
animoida	animoin	animoi	animoin	animoi	animoinut	animoidaan	animoitiin	animoi	animoivat	-	-	animoinee
ankeutua	-	-	-	-	-	-	-	-	-	-	-	ankeutunee
ankkuroida	ankkuroin	ankkuroi	ankkuroin	ankkuroi	ankkuroinut	ankkuroidaan	ankkuroitiin	ankkuroi	ankkuroivat	-	-	ankkuroinee
ankkuroitua	ankkuroidun	-	ankkuroiduin	ankkuroitui	-	ankkuroidutaan	ankkuroiduttiin	ankkuroidu	-	-	-	ankkuroitunee
ankrata	ankraan	ankraa	ankrasin	ankrasi	ankrannut	ankrataan	ankrattiin	ankraa	ankraavat	ankratkaa	-	ankrannee
annektoida	annektoin	annektoi	annektoin	annektoi	annektoinut	annektoidaan	annektoitiin	annektoi	annektoivat	-	-	annektoinee
annella	antelen	antelee	antelin	anteli	annellut	annellaan	anneltiin	antele	-	-	-	annellee
annihiloida	annihiloin	annihiloi	annihiloin	annihiloi	annihiloinut	annihiloidaan	annihiloitiin	annihiloi	annihiloivat	-	-	annihiloinee
anniskella	anniskelen	anniskelee	anniskelin	anniskeli	anniskellut	anniskellaan	anniskeltiin	anniskele	-	-	-	anniskellee
annostaa	-	-	annostin	annosti	-	annostetaan	annostettiin	-	-	-	-	annostanee
annostella	annostelen	annostelee	annostelin	annosteli	annostellut	annostellaan	annosteltiin	annostele	-	-	-	annostellee
annotoida	annotoin	annotoi	annotoin	annotoi	annotoinut	annotoidaan	annotoitiin	annotoi	annotoivat	-	-	annotoinee
anoa	-	-	-	-	-	-	-	-	-	-	-	anonee
anodisoida	anodisoin	anodisoi	anodisoin	anodisoi	anodisoinut	anodisoidaan	anodisoitiin	anodisoi	anodisoivat	-	-	anodisoinee
ansaita	ansaitsen	ansaitsee	ansaitsin	ansaitsi	ansainnut	ansaitaan	ansaittiin	ansaitse	-	ansaitkaa	-	ansainnee
ansastaa	-	-	ansastin	ansasti	-	ansastetaan	ansastettiin	-	-	-	-	ansastanee
ansioitua	ansioidun	-	ansioiduin	ansioitui	-	ansioidutaan	ansioiduttiin	ansioidu	-	-	-	ansioitunee
ansoittaa	ansoitan	-	ansoitin	ansoitti	-	ansoitetaan	ansoitettiin	ansoita	-	-	-	ansoittanee
antaa	annan	-	annoin	antoi	-	annetaan	annettiin	anna	-	-	-	antanee
antautua	antaudun	-	antauduin	antautui	-	antaudutaan	antauduttiin	antaudu	-	-	-	antautunee
antipatiseerata	antipatiseeraan	antipatiseeraa	antipatiseerasin	antipatiseerasi	antipatiseerannut	antipatiseerataan	antipatiseerattiin	antipatiseeraa	antipatiseeraavat	antipatiseeratkaa	-	antipatiseerannee
anturoida	anturoin	anturoi	anturoin	anturoi	anturoinut	anturoidaan	anturoitiin	anturoi	anturoivat	-	-	anturoinee
apeutua	apeudun	-	apeuduin	apeutui	-	apeudutaan	apeuduttiin	apeudu	-	-	-	apeutunee
apinoida	apinoin	apinoi	apinoin	apinoi	apinoinut	apinoidaan	apinoitiin	apinoi	apinoivat	-	-	apinoinee
aplikoida	aplikoin	aplikoi	aplikoin	aplikoi	aplikoinut	aplikoidaan	aplikoitiin	aplikoi	aplikoivat	-	-	aplikoinee
aplodeerata	aplodeeraan	aplodeeraa	aplodeerasin	aplodeerasi	aplodeerannut	aplodeerataan	aplodeerattiin	aplodeeraa	aplodeeraavat	aplodeeratkaa	-	aplodeerannee
appaa	apan	-	apoin	appoi	-	apetaan	apettiin	apa	-	-	-	appanee
applikoida	applikoin	applikoi	applikoin	applikoi	applikoinut	applikoidaan	applikoitiin	applikoi	applikoivat	-	-	applikoinee
applisoida	applisoin	applisoi	applisoin	applisoi	applisoinut	applisoidaan	applisoitiin	applisoi	applisoivat	-	-	applisoinee
approksimoida	approksimoin	approksimoi	approksimoin	approksimoi	approksimoinut	approksimoidaan	approksimoitiin	approksimoi	approksimoivat	-	-	approksimoinee
aprikoida	aprikoin	aprikoi	aprikoin	aprikoi	aprikoinut	aprikoidaan	aprikoitiin	aprikoi	aprikoitsevat	aprikoikaa	aprikoisi	aprikoinee
aprillata	aprillaan	aprillaa	aprillasin	aprillasi	aprillannut	aprillataan	aprillattiin	aprillaa	aprillaavat	aprillatkaa	-	aprillannee
apteerata	apteeraan	apteeraa	apteerasin	apteerasi	apteerannut	apteerataan	apteerattiin	apteeraa	apteeraavat	apteeratkaa	-	apteerannee
arabiantaa	arabiannan	-	arabiansin	arabiansi	-	arabiannetaan	arabiannettiin	arabianna	-	-	-	arabiantanee
arastaa	-	-	arastin	arasti	-	arastetaan	arastettiin	-	-	-	-	arastanee
arastella	arastelen	arastelee	arastelin	arasteli	arastellut	arastellaan	arasteltiin	arastele	-	-	-	arastellee
aravalainoittaa	aravalainoitan	-	aravalainoitin	aravalainoitti	-	aravalainoitetaan	aravalainoitettiin	aravalainoita	-	-	-	aravalainoittanee
argumentoida	argumentoin	argumentoi	argumentoin	argumentoi	argumentoinut	argumentoidaan	argumentoitiin	argumentoi	argumentoivat	-	-	argumentoinee
aristaa	-	-	aristin	aristi	-	aristetaan	aristettiin	-	-	-	-	aristanee
aristella	aristelen	aristelee	aristelin	aristeli	aristellut	aristellaan	aristeltiin	aristele	-	-	-	aristellee
aristua	-	-	-	-	-	-	-	-	-	-	-	aristunee
arkailla	arkailen	arkailee	arkailin	arkaili	arkaillut	arkaillaan	arkailtiin	arkaile	-	-	-	arkaillee
arkipäiväistyä	arkipäiväistyn	arkipäiväistyy	arkipäiväistyin	arkipäiväistyi	arkipäiväistynyt	arkipäiväistytään	arkipäiväistyttiin	arkipäiväisty	arkipäiväistyvät	arkipäiväistykää	arkipäiväistyisi	arkipäiväistynee
arkipäiväistää	arkipäiväistän	arkipäiväistää	arkipäiväistin	arkipäiväisti	arkipäiväistänyt	arkipäiväistetään	arkipäiväistettiin	arkipäiväistä	arkipäiväistävät	arkipäiväistäkää	arkipäiväistäisi	arkipäiväistänee
arkistaa	-	-	arkistin	arkisti	-	arkistetaan	arkistettiin	-	-	-	-	arkistanee
arkistoida	arkistoin	arkistoi	arkistoin	arkistoi	arkistoinut	arkistoidaan	arkistoitiin	arkistoi	arkistoivat	-	-	arkistoinee
arkistua	-	-	-	-	-	-	-	-	-	-	-	arkistunee
arkittaa	arkitan	-	arkitin	arkitti	-	arkitetaan	arkitettiin	arkita	-	-	-	arkittanee
armahtaa	armahdan	-	armahdin	armahti	-	armahdetaan	armahdettiin	armahda	-	-	-	armahtanee
armastaa	-	-	armastin	armasti	-	armastetaan	armastettiin	-	-	-	-	armastanee
armastella	armastelen	armastelee	armastelin	armasteli	armastellut	armastellaan	armasteltiin	armastele	-	-	-	armastellee
armeerata	armeeraan	armeeraa	armeerasin	armeerasi	armeerannut	armeerataan	armeerattiin	armeeraa	armeeraavat	armeeratkaa	-	armeerannee
armeniantaa	armeniannan	-	armeniansin	armeniansi	-	armeniannetaan	armeniannettiin	armenianna	-	-	-	armeniantanee
armoittaa	armoitan	-	armoitin	armoitti	-	armoitetaan	armoitettiin	armoita	-	-	-	armoittanee
arpeuttaa	arpeutan	-	arpeutin	arpeutti	-	arpeutetaan	arpeutettiin	arpeuta	-	-	-	arpeuttanee
arpeutua	arpeudun	-	arpeuduin	arpeutui	-	arpeudutaan	arpeuduttiin	arpeudu	-	-	-	arpeutunee
arpoa	arvon	-	arvoin	arpoi	-	arvotaan	arvottiin	arvo	-	-	-	arponee
artikuloida	artikuloin	artikuloi	artikuloin	artikuloi	artikuloinut	artikuloidaan	artikuloitiin	artikuloi	artikuloivat	-	-	artikuloinee
arvailla	arvailen	arvailee	arvailin	arvaili	arvaillut	arvaillaan	arvailtiin	arvaile	-	-	-	arvaillee
arvata	arvaan	arvaa	arvasin	arvasi	arvannut	arvataan	arvattiin	arvaa	arvaavat	arvatkaa	-	arvannee
arvauttaa	arvautan	-	arvautin	arvautti	-	arvautetaan	arvautettiin	arvauta	-	-	-	arvauttanee
arvella	arvelen	arvelee	arvelin	arveli	arvellut	arvellaan	arveltiin	arvele	-	-	-	arvellee
arveluttaa	arvelutan	-	arvelutin	arvelutti	-	arvelutetaan	arvelutettiin	arveluta	-	-	-	arveluttanee
arvettua	arvetun	-	arvetuin	arvettui	-	arvetutaan	arvetuttiin	arvetu	-	-	-	arvettunee
arvioida	arvioin	arvioi	arvioin	arvioi	arvioinut	arvioidaan	arvioitiin	arvioi	arvioivat	-	-	arvioinee
arvioittaa	arvioitan	-	arvioitin	arvioitti	-	arvioitetaan	arvioitettiin	arvioita	-	-	-	arvioittanee
arvioituttaa	arvioitutan	-	arvioitutin	arvioitutti	-	arvioitutetaan	arvioitutettiin	arvioituta	-	-	-	arvioituttanee
arvopaperistaa	-	-	arvopaperistin	arvopaperisti	-	arvopaperistetaan	arvopaperistettiin	-	-	-	-	arvopaperistanee
arvopaperistua	-	-	-	-	-	-	-	-	-	-	-	arvopaperistunee
arvostaa	-	-	arvostin	arvosti	-	arvostetaan	arvostettiin	-	-	-	-	arvostanee
arvostella	arvostelen	arvostelee	arvostelin	arvosteli	arvostellut	arvostellaan	arvosteltiin	arvostele	-	-	-	arvostellee
arvottaa	arvotan	-	arvotin	arvotti	-	arvotetaan	arvotettiin	arvota	-	-	-	arvottanee
arvuutella	arvuuttelen	arvuuttelee	arvuuttelin	arvuutteli	arvuutellut	arvuutellaan	arvuuteltiin	arvuuttele	-	-	-	arvuutellee
arvuuttaa	arvuutan	-	arvuutin	arvuutti	-	arvuutetaan	arvuutettiin	arvuuta	-	-	-	arvuuttanee
asea	-	-	asin	asi	-	-	-	-	-	-	-	asenee
aseistaa	-	-	aseistin	aseisti	-	aseistetaan	aseistettiin	-	-	-	-	aseistanee
aseistautua	aseistaudun	-	aseistauduin	aseistautui	-	aseistaudutaan	aseistauduttiin	aseistaudu	-	-	-	aseistautunee
asemakaavoittaa	asemakaavoitan	-	asemakaavoitin	asemakaavoitti	-	asemakaavoitetaan	asemakaavoitettiin	asemakaavoita	-	-	-	-
asemoida	asemoin	asemoi	asemoin	asemoi	asemoinut	asemoidaan	asemoitiin	asemoi	asemoivat	-	-	asemoinee
asennoittaa	asennoitan	-	asennoitin	asennoitti	-	asennoitetaan	asennoitettiin	asennoita	-	-	-	asennoittanee
asennoitua	asennoidun	-	asennoiduin	asennoitui	-	asennoidutaan	asennoiduttiin	asennoidu	-	-	-	asennoitunee
asennuttaa	asennutan	-	asennutin	asennutti	-	asennutetaan	asennutettiin	asennuta	-	-	-	asennuttanee
asentaa	asennan	-	asensin	asensi	-	asennetaan	asennettiin	asenna	-	-	-	asentanee
asentua	asennun	-	asennuin	asentui	-	asennutaan	asennuttiin	asennu	-	-	-	asentunee
asetella	asettelen	asettelee	asettelin	asetteli	asetellut	asetellaan	aseteltiin	asettele	-	-	-	asetellee
asettaa	asetan	-	asetin	asetti	-	asetetaan	asetettiin	aseta	-	-	-	asettanee
asettautua	asettaudun	-	asettauduin	asettautui	-	asettaudutaan	asettauduttiin	asettaudu	-	-	-	asettautunee
asettua	asetun	-	asetuin	asettui	-	asetutaan	asetuttiin	asetu	-	-	-	asettunee
asetuttaa	asetutan	-	asetutin	asetutti	-	asetutetaan	asetutettiin	asetuta	-	-	-	asetuttanee
asetyloida	asetyloin	asetyloi	asetyloin	asetyloi	asetyloinut	asetyloidaan	asetyloitiin	asetyloi	asetyloivat	-	-	asetyloinee
asfaltoida	asfaltoin	asfaltoi	asfaltoin	asfaltoi	asfaltoinut	asfaltoidaan	asfaltoitiin	asfaltoi	asfaltoivat	-	-	asfaltoinee
asioida	asioin	asioi	asioin	asioi	asioinut	asioidaan	asioitiin	asioi	asioivat	-	-	asioinee
askaroida	askaroin	askaroi	askaroin	askaroi	askaroinut	askaroidaan	askaroitiin	askaroi	askaroivat	-	-	askaroinee
askarrella	askartelen	askartelee	askartelin	askarteli	askarrellut	askarrellaan	askarreltiin	askartele	-	-	-	askarrellee
askarruttaa	askarrutan	-	askarrutin	askarrutti	-	askarrutetaan	askarrutettiin	askarruta	-	-	-	askarruttanee
askartaa	askarran	-	askarsin	askarsi	-	askarretaan	askarrettiin	askarra	-	-	-	askartanee
askarteluttaa	askartelutan	-	askartelutin	askartelutti	-	askartelutetaan	askartelutettiin	askarteluta	-	-	-	askarteluttanee
askeltaa	askellan	-	askelsin	askelsi	-	askelletaan	askellettiin	askella	-	-	-	askeltanee
aspiroida	aspiroin	aspiroi	aspiroin	aspiroi	aspiroinut	aspiroidaan	aspiroitiin	aspiroi	aspiroivat	-	-	aspiroinee
assaroida	assaroin	assaroi	assaroin	assaroi	assaroinut	assaroidaan	assaroitiin	assaroi	assaroivat	-	-	assaroinee
assimiloida	assimiloin	assimiloi	assimiloin	assimiloi	assimiloinut	assimiloidaan	assimiloitiin	assimiloi	assimiloivat	-	-	assimiloinee
assimiloitua	assimiloidun	-	assimiloiduin	assimiloitui	-	assimiloidutaan	assimiloiduttiin	assimiloidu	-	-	-	assimiloitunee
assosioida	assosioin	assosioi	assosioin	assosioi	assosioinut	assosioidaan	assosioitiin	assosioi	assosioivat	-	-	assosioinee
assosioitua	assosioidun	-	assosioiduin	assosioitui	-	assosioidutaan	assosioiduttiin	assosioidu	-	-	-	assosioitunee
astahtaa	astahdan	-	astahdin	astahti	-	astahdetaan	astahdettiin	astahda	-	-	-	astahtanee
astella	astelen	astelee	astelin	asteli	astellut	astellaan	asteltiin	astele	-	-	-	astellee
astua	-	-	-	-	-	-	-	-	-	-	-	astunee
astuskella	astuskelen	astuskelee	astuskelin	astuskeli	astuskellut	astuskellaan	astuskeltiin	astuskele	-	-	-	astuskellee
astuttaa	astutan	-	astutin	astutti	-	astutetaan	astutettiin	astuta	-	-	-	astuttanee
asua	-	-	-	-	-	-	-	-	-	-	-	asunee
asustaa	-	-	asustin	asusti	-	asustetaan	asustettiin	-	-	-	-	asustanee
asustautua	-	-	-	-	-	-	-	-	-	-	-	asustautunee
asustella	asustelen	asustelee	asustelin	asusteli	asustellut	asustellaan	asusteltiin	asustele	-	-	-	asustellee
asuttaa	asutan	-	asutin	asutti	-	asutetaan	asutettiin	asuta	-	-	-	asuttanee
asvaltoida	asvaltoin	asvaltoi	asvaltoin	asvaltoi	asvaltoinut	asvaltoidaan	asvaltoitiin	asvaltoi	asvaltoivat	-	-	asvaltoinee
asyloida	asyloin	asyloi	asyloin	asyloi	asyloinut	asyloidaan	asyloitiin	asyloi	asyloivat	-	-	asyloinee
aterioida	aterioin	aterioi	aterioin	aterioi	aterioinut	aterioidaan	aterioitiin	aterioi	aterioitsevat	aterioikaa	aterioisi	aterioinee
atomisoida	atomisoin	atomisoi	atomisoin	atomisoi	atomisoinut	atomisoidaan	atomisoitiin	atomisoi	atomisoivat	-	-	atomisoinee
atomisoitua	-	-	-	-	-	-	-	-	-	-	-	atomisoitunee
atrofioitua	atrofioidun	-	atrofioiduin	atrofioitui	-	atrofioidutaan	atrofioiduttiin	atrofioidu	-	-	-	atrofioitunee
attrahoida	attrahoin	attrahoi	attrahoin	attrahoi	attrahoinut	attrahoidaan	attrahoitiin	attrahoi	attrahoivat	-	-	attrahoinee
attribuoida	attribuoin	attribuoi	attribuoin	attribuoi	attribuoinut	attribuoidaan	attribuoitiin	attribuoi	attribuoivat	-	attribuoisi	attribuoinee
auditoida	auditoin	auditoi	auditoin	auditoi	auditoinut	auditoidaan	auditoitiin	auditoi	auditoivat	-	-	auditoinee
aueta	aukean	aukeaa	aukesin	aukesi	auennut	auetaan	auettiin	aukea	-	auetkaa	-	auennee
aukaista	aukaisen	aukaisee	aukaisin	aukaisi	aukaissut	aukaistaan	aukaistiin	aukaise	-	-	-	aukaissee
aukoa	auon	-	auoin	aukoi	-	auotaan	auottiin	auo	-	-	-	aukonee
aukottaa	aukotan	-	aukotin	aukotti	-	aukotetaan	aukotettiin	aukota	-	-	-	aukottanee
auktorisoida	auktorisoin	auktorisoi	auktorisoin	auktorisoi	auktorisoinut	auktorisoidaan	auktorisoitiin	auktorisoi	auktorisoivat	-	-	auktorisoinee
auktoroida	auktoroin	auktoroi	auktoroin	auktoroi	auktoroinut	auktoroidaan	auktoroitiin	auktoroi	auktoroivat	-	-	auktoroinee
aumata	aumaan	aumaa	aumasin	aumasi	aumannut	aumataan	aumattiin	aumaa	aumaavat	aumatkaa	-	aumannee
aurata	auraan	auraa	aurasin	aurasi	aurannut	aurataan	aurattiin	auraa	auraavat	auratkaa	-	aurannee
aurinkokuivata	aurinkokuivaan	aurinkokuivaa	aurinkokuivasin	aurinkokuivasi	aurinkokuivannut	aurinkokuivataan	aurinkokuivattiin	aurinkokuivaa	aurinkokuivaavat	aurinkokuivatkaa	-	aurinkokuivannee
auskultoida	auskultoin	auskultoi	auskultoin	auskultoi	auskultoinut	auskultoidaan	auskultoitiin	auskultoi	auskultoivat	-	-	auskultoinee
australialaistaa	-	-	australialaistin	australialaisti	-	australialaistetaan	australialaistettiin	-	-	-	-	australialaistanee
autella	auttelen	auttelee	auttelin	autteli	autellut	autellaan	auteltiin	auttele	-	-	-	autellee
autentikoida	autentikoin	autentikoi	autentikoin	autentikoi	autentikoinut	autentikoidaan	autentikoitiin	autentikoi	autentikoivat	-	-	autentikoinee
autioittaa	autioitan	-	autioitin	autioitti	-	autioitetaan	autioitettiin	autioita	-	-	-	autioittanee
autioitua	autioidun	-	autioiduin	autioitui	-	autioidutaan	autioiduttiin	autioidu	-	-	-	autioitunee
autoilla	autoilen	autoilee	autoilin	autoili	autoillut	autoillaan	autoiltiin	autoile	-	-	-	autoillee
autoistaa	-	-	autoistin	autoisti	-	autoistetaan	autoistettiin	-	-	-	-	autoistanee
autoistua	-	-	-	-	-	-	-	-	-	-	-	autoistunee
automaattistaa	-	-	automaattistin	automaattisti	-	automaattistetaan	automaattistettiin	-	-	-	-	automaattistanee
automaattistua	-	-	-	-	-	-	-	-	-	-	-	automaattistunee
automatisoida	automatisoin	automatisoi	automatisoin	automatisoi	automatisoinut	automatisoidaan	automatisoitiin	automatisoi	automatisoivat	-	-	automatisoinee
automatisoitua	automatisoidun	-	automatisoiduin	automatisoitui	-	automatisoidutaan	automatisoiduttiin	automatisoidu	-	-	-	automatisoitunee
autorisoida	autorisoin	autorisoi	autorisoin	autorisoi	autorisoinut	autorisoidaan	autorisoitiin	autorisoi	autorisoivat	-	-	autorisoinee
auttaa	autan	-	autoin	auttoi	-	autetaan	autettiin	auta	-	-	-	auttanee
autuuttaa	autuutan	-	autuutin	autuutti	-	autuutetaan	autuutettiin	autuuta	-	-	-	autuuttanee
availla	availen	availee	availin	availi	availlut	availlaan	availtiin	availe	-	-	-	availlee
avaintaa	avainnan	-	avainsin	avainsi	-	avainnetaan	avainnettiin	avainna	-	-	-	avaintanee
avartaa	avarran	-	avarsin	avarsi	-	avarretaan	avarrettiin	avarra	-	-	-	avartanee
avartua	avarrun	-	avarruin	avartui	-	avarrutaan	avarruttiin	avarru	-	-	-	avartunee
avata	avaan	avaa	avasin	avasi	avannut	avataan	avattiin	avaa	avaavat	avatkaa	-	avannee
avauttaa	avautan	avauttaa	avautin	avautti	avauttanut	avautetaan	avauttettiin	avauta	avauttavat	avauttakaa	avauttaisi	avauttanee
avautua	avaudun	-	avauduin	avautui	-	avaudutaan	avauduttiin	avaudu	-	-	-	avautunee
aventaa	avennan	-	avensin	avensi	-	avennetaan	avennettiin	avenna	-	-	-	aventanee
avioida	avioin	avioi	avioin	avioi	avioinut	avioidaan	avioitiin	avioi	avioivat	-	-	avioinee
avioitua	avioidun	-	avioiduin	avioitui	-	avioidutaan	avioiduttiin	avioidu	-	-	-	avioitunee
avisoida	avisoin	avisoi	avisoin	avisoi	avisoinut	avisoidaan	avisoitiin	avisoi	avisoivat	-	-	avisoinee
avittaa	avitan	-	avitin	avitti	-	avitetaan	avitettiin	avita	-	-	-	avittanee
avustaa	-	-	avustin	avusti	-	avustetaan	avustettiin	-	-	-	-	avustanee
azerintaa	azerinnan	-	azerinsin	azerinsi	-	azerinnetaan	azerinnettiin	azerinna	-	-	-	azerintanee
bagatellisoida	bagatellisoin	bagatellisoi	bagatellisoin	bagatellisoi	bagatellisoinut	bagatellisoidaan	bagatellisoitiin	bagatellisoi	bagatellisoivat	-	-	bagatellisoinee
bailata	bailaan	bailaa	bailasin	bailasi	bailannut	bailataan	bailattiin	bailaa	bailaavat	bailatkaa	-	bailannee
baitata	baittaan	baittaa	baittasin	baittasi	baitannut	baitataan	baitattiin	baittaa	baittaavat	baitatkaa	-	baitannee
balansoida	balansoin	balansoi	balansoin	balansoi	balansoinut	balansoidaan	balansoitiin	balansoi	balansoivat	-	-	balansoinee
balkanisoida	balkanisoin	balkanisoi	balkanisoin	balkanisoi	balkanisoinut	balkanisoidaan	balkanisoitiin	balkanisoi	balkanisoivat	-	-	balkanisoinee
balkanisoitua	balkanisoidun	-	balkanisoiduin	balkanisoitui	-	balkanisoidutaan	balkanisoiduttiin	balkanisoidu	-	-	-	balkanisoitunee
balsamoida	balsamoin	balsamoi	balsamoin	balsamoi	balsamoinut	balsamoidaan	balsamoitiin	balsamoi	balsamoivat	-	-	balsamoinee
bamlata	bamlaan	bamlaa	bamlasin	bamlasi	bamlannut	bamlataan	bamlattiin	bamlaa	bamlaavat	bamlatkaa	bamlaisi	bamlannee
banaalistaa	-	-	banaalistin	banaalisti	-	banaalistetaan	banaalistettiin	-	-	-	-	banaalistanee
banaalistua	-	-	-	-	-	-	-	-	-	-	-	banaalistunee
banalisoida	banalisoin	banalisoi	banalisoin	banalisoi	banalisoinut	banalisoidaan	banalisoitiin	banalisoi	banalisoivat	-	-	banalisoinee
banalisoitua	banalisoidun	-	banalisoiduin	banalisoitui	-	banalisoidutaan	banalisoiduttiin	banalisoidu	-	-	-	banalisoitunee
bannata	bannaan	bannaa	bannasin	bannasi	bannannut	bannataan	bannattiin	bannaa	bannaavat	bannatkaa	-	bannannee
besorkata	besorkkaan	besorkkaa	besorkkasin	besorkkasi	besorkannut	besorkataan	besorkattiin	besorkkaa	besorkkaavat	besorkatkaa	besorkkaisi	besorkannee
betonoida	betonoin	betonoi	betonoin	betonoi	betonoinut	betonoidaan	betonoitiin	betonoi	betonoivat	-	-	betonoinee
biasoida	biasoin	biasoi	biasoin	biasoi	biasoinut	biasoidaan	biasoitiin	biasoi	biasoivat	-	-	biasoinee
bilettää	biletän	-	biletin	biletti	-	biletetään	biletettiin	biletä	-	-	-	bilettänee
bingota	bingoan	bingoaa	bingosin	bingosi	bingonnut	bingotaan	bingottiin	bingoa	-	bingotkaa	-	bingonnee
bitumoida	bitumoin	bitumoi	bitumoin	bitumoi	bitumoinut	bitumoidaan	bitumoitiin	bitumoi	bitumoivat	-	-	bitumoinee
blandata	blandaan	blandaa	blandasin	blandasi	blandannut	blandataan	blandattiin	blandaa	blandaavat	blandatkaa	-	blandannee
blanseerata	blanseeraan	blanseeraa	blanseerasin	blanseerasi	blanseerannut	blanseerataan	blanseerattiin	blanseeraa	blanseeraavat	blanseeratkaa	-	blanseerannee
blantrata	blantraan	blantraa	blantrasin	blantrasi	blantrannut	blantrataan	blantrattiin	blantraa	blantraavat	blantratkaa	-	blantrannee
blasonoida	blasonoin	blasonoi	blasonoin	blasonoi	blasonoinut	blasonoidaan	blasonoitiin	blasonoi	blasonoivat	-	-	blasonoinee
blogata	bloggaan	bloggaa	bloggasin	bloggasi	blogannut	blogataan	blogattiin	bloggaa	bloggaavat	blogatkaa	bloggaisi	blogannee
bloggailla	bloggailen	bloggailee	bloggailin	bloggaili	bloggaillut	bloggaillaan	bloggailtiin	bloggaile	-	-	-	bloggaillee
blokata	blokkaan	blokkaa	blokkasin	blokkasi	blokannut	blokataan	blokattiin	blokkaa	blokkaavat	blokatkaa	-	blokannee
blokkiintua	blokkiinnun	-	blokkiinnuin	blokkiintui	-	blokkiinnutaan	blokkiinnuttiin	blokkiinnu	-	-	-	blokkiintunee
blokkiutua	blokkiudun	-	blokkiuduin	blokkiutui	-	blokkiudutaan	blokkiuduttiin	blokkiudu	-	-	-	blokkiutunee
blondata	blondaan	blondaa	blondasin	blondasi	blondannut	blondataan	blondattiin	blondaa	blondaavat	blondatkaa	-	blondannee
bluffata	bluffaan	bluffaa	bluffasin	bluffasi	bluffannut	bluffataan	bluffattiin	bluffaa	bluffaavat	bluffatkaa	-	bluffannee
bodata	bodaan	bodaa	bodasin	bodasi	bodannut	bodataan	bodattiin	bodaa	bodaavat	bodatkaa	-	bodannee
boikotoida	boikotoin	boikotoi	boikotoin	boikotoi	boikotoinut	boikotoidaan	boikotoitiin	boikotoi	boikotoivat	-	-	boikotoinee
boldata	boldaan	boldaa	boldasin	boldasi	boldannut	boldataan	boldattiin	boldaa	boldaavat	boldatkaa	-	boldannee
bombata	bombaan	bombaa	bombasin	bombasi	bombannut	bombataan	bombattiin	bombaa	bombaavat	bombatkaa	-	bombannee
bongailla	bongailen	bongailee	bongailin	bongaili	bongaillut	bongaillaan	bongailtiin	bongaile	-	-	-	bongaillee
bongata	bongaan	bongaa	bongasin	bongasi	bongannut	bongataan	bongattiin	bongaa	bongaavat	bongatkaa	-	bongannee
bonjata	bonjaan	bonjaa	bonjasin	bonjasi	bonjannut	bonjataan	bonjattiin	bonjaa	bonjaavat	bonjatkaa	bonjaisi	bonjannee
bootata	boottaan	boottaa	boottasin	boottasi	bootannut	bootataan	bootattiin	boottaa	boottaavat	bootatkaa	-	bootannee
bosniantaa	bosniannan	-	bosniansin	bosniansi	-	bosniannetaan	bosniannettiin	bosnianna	-	-	-	bosniantanee
boulderoida	boulderoin	boulderoi	boulderoin	boulderoi	boulderoinut	boulderoidaan	boulderoitiin	boulderoi	boulderoivat	-	-	boulderoinee
bounssata	bounssaan	bounssaa	bounssasin	bounssasi	bounssannut	bounssataan	bounssattiin	bounssaa	bounssaavat	bounssatkaa	-	bounssannee
bowdlerisoida	bowdlerisoin	bowdlerisoi	bowdlerisoin	bowdlerisoi	bowdlerisoinut	bowdlerisoidaan	bowdlerisoitiin	bowdlerisoi	bowdlerisoivat	-	-	bowdlerisoinee
brassailla	brassailen	brassailee	brassailin	brassaili	brassaillut	brassaillaan	brassailtiin	brassaile	-	-	-	brassaillee
breikata	breikkaan	breikkaa	breikkasin	breikkasi	breikannut	breikataan	breikattiin	breikkaa	breikkaavat	breikatkaa	-	breikannee
brennata	brennaan	brennaa	brennasin	brennasi	brennannut	brennataan	brennattiin	brennaa	brennaavat	brennatkaa	-	brennannee
breseerata	breseeraan	breseeraa	breseerasin	breseerasi	breseerannut	breseerataan	breseerattiin	breseeraa	breseeraavat	breseeratkaa	-	breseerannee
briiffata	briiffaan	briiffaa	briiffasin	briiffasi	briiffannut	briiffataan	briiffattiin	briiffaa	briiffaavat	briiffatkaa	-	briiffannee
briljeerata	briljeeraan	briljeeraa	briljeerasin	briljeerasi	briljeerannut	briljeerataan	briljeerattiin	briljeeraa	briljeeraavat	briljeeratkaa	-	briljeerannee
broachata	broachaan	broachaa	broachasin	broachasi	broachannut	broachataan	broachattiin	broachaa	broachaavat	broachatkaa	-	broachannee
